-6.352	-0.789	18.372	C6_AntInfBod
-8.879	1.337	29.25	C6_AntSupBod
2.742	-0.646	34.647	C6_PosSupBod
-0.691	-19.409	45.644	C6_AntSupFac
16.415	2.433	37.636	C6_SupCan
34.994	-3.589	31.538	C6_SpiPro
16.074	-16.593	25.036	C6_PosInfFac
6.255	-0.246	22.976	C6_PosInfBod
10.142	-24.997	31.225	C6_MostLateralR
11.457	26.51	25.971	C6_MostLateralL
1.185	10.275	21.747	C6_MedInfBodL
-1.602	-10.625	22.466	C6_MedInfBodR
