-21.81	0.751	75.815	C2_AntInfBod
-18.293	0.248	112.096	C2_SupMidDen
16.202	-0.539	89.013	C2_SupSpiPro
16.929	-3.241	81.588	C2_InfSpiPro
-0.748	-18.828	77.119	C2_PosInfFac
-11.87	-0.893	80.358	C2_PosInfBod
-14.9	-24.676	82.119	C2_MostLateralR
-15.707	24.999	82.643	C2_MostLateralL
