-19.453	-3.022	59.317	C3_AntInfBod
-20.501	-0.652	73.655	C3_AntSupBod
-11.74	-0.953	77.966	C3_PosSupBod
-9.103	-17.934	81.75	C3_AntSupFac
7.323	0.008	77.571	C3_SupCan
16.816	1.288	70.873	C3_SpiPro
1.462	-19.797	63.389	C3_PosInfFac
-8.319	-0.476	64.821	C3_PosInfBod
-2.844	-24.713	66.287	C3_MostLateralR
-5.064	24.215	67.235	C3_MostLateralL
-14.613	7.809	64.732	C3_MedInfBodL
-14.452	-8.101	64.545	C3_MedInfBodR
