-0.896	-0.636	3.838	C7_AntInfBod
-5.071	0.532	15.001	C7_AntSupBod
7.304	-0.419	19.715	C7_PosSupBod
5.988	-23.232	30.932	C7_AntSupFac
20.441	-0.388	24.619	C7_SupCan
48.088	-0.82	19.09	C7_SpiPro
24.079	-13.67	10.828	C7_PosInfFac
10.769	-0.071	8.293	C7_PosInfBod
8.562	-29.18	20.322	C7_MostLateralR
8.06	30.831	17.603	C7_MostLateralL
4.822	11.507	4.905	C7_MedInfBodL
4.349	-11.906	5.397	C7_MedInfBodR
